CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C18048,968.188634,1.0,69.44,0.0,69.44,0.0,0.25,0.0,0.25,0.0,0,3,1000.0,251.875749,443.131452,0.0,12
C18052,2743.766025,1.0,150.0,150.0,0.0,1562.979881,0.083333,0.083333,0.0,0.416667,9,1,3500.0,623.036521,585.518894,0.0,12
C18053,2900.907214,1.0,1189.36,819.32,370.04,1572.492719,0.666667,0.333333,0.333333,0.333333,7,20,6500.0,962.792486,1226.820327,0.0,12
C18055,884.175745,1.0,266.56,89.9,176.66,365.489055,0.333333,0.083333,0.25,0.166667,3,6,1200.0,1094.557296,807.206399,0.0,12
C18061,411.362969,1.0,10.79,0.0,10.79,0.0,0.166667,0.0,0.166667,0.0,0,1,1200.0,918.160924,166.281511,0.0,12
C18062,1091.973832,1.0,0.0,0.0,0.0,77.349474,0.0,0.0,0.0,0.083333,1,0,1200.0,259.506889,518.930756,0.0,12
C18064,1131.503917,1.0,120.0,120.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,352.210107,470.738221,0.0,12
C18069,955.588927,1.0,0.0,0.0,0.0,54.066975,0.0,0.0,0.0,0.166667,2,0,1000.0,196.542314,278.361413,0.0,12
C18071,218.004416,1.0,0.0,0.0,0.0,272.866274,0.0,0.0,0.0,0.083333,2,0,500.0,186.269591,177.363707,0.0,12
C18073,607.880635,0.909091,0.0,0.0,0.0,2266.490818,0.0,0.0,0.0,0.25,3,0,1200.0,2379.418142,299.913534,0.090909,12
C18077,14.097101,1.0,140.4,0.0,140.4,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,168.311013,107.142757,0.181818,12
C18080,1086.853086,1.0,178.0,178.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,1200.0,346.565751,405.644986,0.0,12
C18081,109.794839,1.0,259.28,167.0,92.28,0.0,1.0,0.083333,1.0,0.0,0,13,2500.0,168.86298,161.738416,0.166667,12
C18082,183.28584,1.0,23.75,23.75,0.0,64.006247,0.083333,0.083333,0.0,0.083333,2,1,500.0,584.679478,139.651483,0.083333,12
C18084,2925.584749,1.0,1066.56,0.0,1066.56,0.0,1.0,0.0,1.0,0.0,0,24,3000.0,1542.787313,1425.965198,0.0,12
C18085,1075.827234,1.0,342.65,0.0,342.65,614.082528,0.583333,0.0,0.5,0.25,9,7,1200.0,1145.26976,798.909471,0.0,12
C18086,182.514528,1.0,157.67,0.0,157.67,214.94366,0.916667,0.0,0.916667,0.416667,6,11,1000.0,138.547392,209.716038,0.0,12
C18088,1354.155365,1.0,50.0,50.0,0.0,627.630949,0.083333,0.083333,0.0,0.166667,8,1,3000.0,483.253247,655.027716,0.0,12
C18089,666.010085,1.0,504.87,504.87,0.0,271.354588,0.166667,0.166667,0.0,0.083333,1,2,1000.0,631.927013,173.032903,0.0,12
C18094,1009.483517,1.0,278.55,0.0,278.55,0.0,0.75,0.0,0.666667,0.0,0,14,1000.0,624.230027,586.252419,0.0,12
C18097,202.681879,1.0,312.5,312.5,0.0,170.577213,0.166667,0.166667,0.0,0.166667,2,3,500.0,188.382752,208.991873,0.0,12
C18099,733.760958,1.0,371.76,0.0,371.76,0.0,0.5,0.0,0.5,0.0,0,11,3000.0,701.251972,210.722512,0.0,12
C18100,88.570138,1.0,535.83,0.0,535.83,0.0,1.0,0.0,1.0,0.0,0,29,2700.0,235.021379,137.341622,0.090909,12
C18104,191.333253,1.0,637.19,168.54,468.65,0.0,1.0,0.25,1.0,0.0,0,37,2500.0,478.92389,168.015528,0.0,12
C18105,1334.012141,1.0,0.0,0.0,0.0,152.353179,0.0,0.0,0.0,0.083333,1,0,1500.0,312.029134,275.729456,0.0,12
C18109,77.321718,1.0,278.44,0.0,278.44,0.0,1.0,0.0,1.0,0.0,0,18,2500.0,342.843624,173.361571,0.0,12
C18112,981.10306,1.0,240.0,0.0,240.0,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,1777.96158,868.806527,0.0,12
C18119,80.545433,1.0,374.37,0.0,374.37,0.0,1.0,0.0,1.0,0.0,0,27,1500.0,249.78655,164.519177,0.0,12
C18123,405.194627,1.0,0.0,0.0,0.0,293.097125,0.0,0.0,0.0,0.083333,1,0,1500.0,1506.490213,242.466254,0.083333,12
C18124,69.190177,1.0,431.52,0.0,431.52,0.0,1.0,0.0,1.0,0.0,0,12,2700.0,439.947272,171.63298,0.333333,12
C18128,1075.185409,1.0,398.53,45.65,352.88,0.0,0.916667,0.083333,0.916667,0.0,0,12,1000.0,579.034578,1205.387032,0.0,12
C18131,205.123089,1.0,197.42,0.0,197.42,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,145.046631,171.920886,0.0,12
C18132,939.989584,1.0,0.0,0.0,0.0,56.443763,0.0,0.0,0.0,0.083333,2,0,1000.0,214.758351,184.671844,0.0,12
C18135,862.276499,1.0,174.84,0.0,174.84,276.675751,0.5,0.0,0.5,0.083333,1,6,1000.0,1407.393166,501.699229,0.083333,12
C18137,1381.084668,1.0,162.56,0.0,162.56,186.248313,0.5,0.0,0.5,0.083333,1,6,3000.0,503.442436,324.783283,0.0,12
C18140,33.384649,0.909091,109.32,69.32,40.0,0.0,0.5,0.166667,0.25,0.0,0,6,1200.0,163.060103,215.422442,0.0,12
C18141,188.132508,1.0,515.88,79.0,436.88,0.0,0.833333,0.083333,0.75,0.0,0,14,2700.0,601.729266,194.534934,0.0,12
C18146,1020.535366,1.0,205.54,205.54,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,1200.0,232.721106,539.082396,0.0,12
C18149,42.375573,0.909091,150.56,0.0,150.56,0.0,0.5,0.0,0.5,0.0,0,6,4000.0,278.128216,156.291747,0.1,12
C18152,973.039129,1.0,964.2,294.7,669.5,0.0,0.75,0.416667,0.666667,0.0,0,21,1200.0,914.852845,334.086716,0.0,12
C18158,49.682373,1.0,412.32,0.0,412.32,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,551.966425,470.6688,0.083333,12
C18160,468.256151,1.0,55.0,55.0,0.0,54.149701,0.083333,0.083333,0.0,0.083333,2,1,500.0,246.584357,329.619743,0.0,12
C18162,35.074422,1.0,72.4,0.0,72.4,0.0,0.416667,0.0,0.416667,0.0,0,5,1500.0,134.808623,141.557845,0.0,12
C18164,17.838173,1.0,164.7,0.0,164.7,0.0,0.416667,0.0,0.333333,0.0,0,5,3000.0,182.462461,103.72423,0.111111,12
C18168,401.822565,1.0,518.23,116.23,402.0,0.0,0.5,0.166667,0.333333,0.0,0,8,1700.0,160.689352,190.313074,0.0,12
C18170,54.58197,1.0,247.66,132.0,115.66,0.0,1.0,0.166667,1.0,0.0,0,16,1700.0,163.543097,151.846536,0.0,12
C18172,1950.482518,1.0,0.0,0.0,0.0,2660.139985,0.0,0.0,0.0,0.333333,8,0,2500.0,3213.688818,501.403933,0.083333,12
C18173,1747.492429,1.0,0.0,0.0,0.0,1769.875637,0.0,0.0,0.0,0.25,3,0,3000.0,450.697772,602.964607,0.0,12
C18182,933.05808,1.0,0.0,0.0,0.0,634.617283,0.0,0.0,0.0,0.416667,10,0,1000.0,827.275832,299.52845,0.0,12
C18192,14.471941,1.0,120.0,0.0,120.0,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,113.011493,116.286777,0.0,12
C18195,922.615452,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1700.0,191.287802,309.777674,0.0,12
C18197,233.755366,1.0,521.23,0.0,521.23,0.0,1.0,0.0,1.0,0.0,0,23,1000.0,312.157319,197.3922,0.083333,12
C18200,691.466157,1.0,549.96,0.0,549.96,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,316.191025,165.251013,0.0,12
C18204,38.864992,0.818182,331.94,0.0,331.94,0.0,0.75,0.0,0.75,0.0,0,16,1500.0,369.269971,125.416136,0.181818,12
C18208,16.024822,0.818182,113.44,0.0,113.44,0.0,0.666667,0.0,0.666667,0.0,0,8,3000.0,126.999931,132.500307,0.111111,12
C18210,110.983174,1.0,458.47,458.47,0.0,0.0,0.25,0.25,0.0,0.0,0,3,2000.0,414.618729,176.175087,0.0,12
C18212,187.536914,0.818182,530.04,0.0,530.04,0.0,0.583333,0.0,0.583333,0.0,0,7,2500.0,926.946047,147.347019,0.0,12
C18214,834.642993,1.0,0.0,0.0,0.0,239.875612,0.0,0.0,0.0,0.333333,5,0,1000.0,1043.004155,439.557388,0.0,12
C18215,613.814108,1.0,875.14,317.0,558.14,550.606961,0.833333,0.166667,0.75,0.25,4,28,1800.0,549.929401,351.601266,0.0,12
C18216,3076.422342,1.0,329.36,0.0,329.36,2248.274005,0.166667,0.0,0.166667,0.5,10,3,3500.0,836.317805,1331.978248,0.0,12
C18224,251.144969,0.727273,88.51,88.51,0.0,1515.283623,0.25,0.25,0.0,0.416667,7,3,1200.0,1490.675716,189.097848,0.166667,12
C18226,891.332656,1.0,411.25,411.25,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,1500.0,1043.13779,205.343101,0.0,12
C18229,2162.267501,1.0,151.13,151.13,0.0,1005.55853,0.166667,0.166667,0.0,0.166667,3,3,2500.0,466.376831,619.460541,0.0,12
C18230,15.740657,0.727273,72.0,72.0,0.0,0.0,0.25,0.25,0.0,0.0,0,5,1000.0,44.098703,205.53426,0.0,12
C18232,449.733124,1.0,788.58,0.0,788.58,0.0,0.666667,0.0,0.666667,0.0,0,21,3000.0,419.35193,195.196969,0.0,12
C18234,2.117128,0.909091,99.96,0.0,99.96,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,101.631113,44.092575,0.125,12
C18237,59.020085,0.909091,58.7,0.0,58.7,0.0,0.166667,0.0,0.166667,0.0,0,2,1500.0,160.904963,148.887545,0.0,12
C18239,15.978538,1.0,136.92,0.0,136.92,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,132.182438,130.9779,0.181818,12
C18241,372.14586,1.0,643.01,0.0,643.01,0.0,1.0,0.0,1.0,0.0,0,41,1500.0,124.958137,205.066245,0.0,12
C18244,944.346242,1.0,195.0,0.0,195.0,126.612663,1.0,0.0,1.0,0.166667,3,12,1000.0,599.901843,662.791956,0.0,12
C18246,1418.899282,1.0,57.66,57.66,0.0,63.085612,0.25,0.25,0.0,0.25,3,3,1500.0,294.465506,294.22163,0.0,12
C18251,1378.110585,1.0,0.0,0.0,0.0,192.997392,0.0,0.0,0.0,0.083333,1,0,2500.0,2673.832747,675.477318,0.083333,12
C18253,435.490797,1.0,0.0,0.0,0.0,58.565665,0.0,0.0,0.0,0.083333,2,0,500.0,220.136035,305.833099,0.0,12
C18255,1278.279881,1.0,15.0,15.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,275.225729,436.116254,0.0,12
C18260,11.720573,0.727273,109.44,0.0,109.44,0.0,0.666667,0.0,0.666667,0.0,0,8,2500.0,149.743686,106.73778,0.2,12
C18261,73.064932,1.0,221.52,0.0,221.52,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,210.01408,178.181993,0.0,12
C18262,262.528147,1.0,234.98,0.0,234.98,0.0,0.916667,0.0,0.833333,0.0,0,15,1700.0,95.32519,188.4713,0.0,12
C18264,1004.441314,1.0,530.32,38.0,492.32,0.0,0.833333,0.083333,0.75,0.0,0,14,1000.0,737.914629,1040.035593,0.0,12
C18266,160.347859,1.0,0.0,0.0,0.0,36.943081,0.0,0.0,0.0,0.083333,1,0,500.0,407.588195,219.002184,0.0,12
C18267,772.008306,1.0,0.0,0.0,0.0,1428.576393,0.0,0.0,0.0,0.083333,3,0,1500.0,981.286103,263.394207,0.083333,12
C18271,1321.645967,1.0,0.0,0.0,0.0,91.920629,0.0,0.0,0.0,0.083333,1,0,1500.0,317.384166,543.171342,0.0,12
C18272,1079.462513,1.0,389.21,50.0,339.21,190.643054,0.916667,0.083333,0.916667,0.166667,2,12,1200.0,716.007476,804.760271,0.0,12
C18274,870.802164,1.0,350.0,0.0,350.0,0.0,0.666667,0.0,0.666667,0.0,0,8,1200.0,213.014986,227.800157,0.0,12
C18275,224.795583,1.0,240.74,0.0,240.74,0.0,0.666667,0.0,0.666667,0.0,0,9,1000.0,372.301242,218.717866,0.0,12
C18278,568.690902,1.0,103.68,103.68,0.0,455.053644,0.083333,0.083333,0.0,0.083333,1,4,7500.0,1555.880234,264.213167,0.0,12
C18280,617.496041,1.0,521.64,0.0,521.64,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,269.919412,234.724653,0.0,12
C18286,7.554365,1.0,88.56,0.0,88.56,0.0,1.0,0.0,0.916667,0.0,0,12,1500.0,68.855232,73.081017,0.285714,12
C18288,651.55986,1.0,599.55,599.55,0.0,0.0,0.333333,0.333333,0.0,0.0,0,5,1800.0,199.706361,388.868388,0.0,12
C18289,97.299991,1.0,427.67,0.0,427.67,0.0,0.666667,0.0,0.666667,0.0,0,8,2500.0,557.777752,173.099027,0.0,12
C18294,2064.106212,1.0,0.0,0.0,0.0,1497.565331,0.0,0.0,0.0,0.166667,4,0,3000.0,543.902356,647.508482,0.0,12
C18297,135.119023,1.0,222.0,0.0,222.0,0.0,1.0,0.0,1.0,0.0,0,12,1700.0,147.646263,169.332847,0.0,12
C18298,1043.025044,1.0,576.0,0.0,576.0,48.874389,1.0,0.0,1.0,0.083333,1,24,1000.0,733.677722,1082.915299,0.0,12
C18304,1988.595057,1.0,0.0,0.0,0.0,49.91246,0.0,0.0,0.0,0.083333,1,0,2000.0,485.111127,846.157055,0.0,12
C18306,19.303914,0.727273,168.9,0.0,168.9,0.0,0.333333,0.0,0.333333,0.0,0,6,1000.0,345.350729,115.940194,0.142857,12
C18307,1377.230621,1.0,0.0,0.0,0.0,1064.960986,0.0,0.0,0.0,0.25,4,0,2500.0,343.961283,428.134666,0.0,12
C18315,1179.159897,1.0,757.85,277.85,480.0,0.0,1.0,0.416667,1.0,0.0,0,17,1200.0,1038.225609,1023.699081,0.0,12
C18318,777.739839,1.0,262.6,0.0,262.6,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,131.553471,1379.505263,0.0,12
C18332,10.266994,0.818182,141.24,0.0,141.24,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,121.896355,96.838061,0.2,12
C18333,134.62028,0.818182,648.9,648.9,0.0,295.655611,0.25,0.25,0.0,0.166667,2,5,1200.0,468.622826,156.724637,0.25,12
C18337,888.406678,1.0,347.7,0.0,347.7,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,300.871084,444.166223,0.0,12
C18338,779.549673,1.0,412.55,0.0,412.55,214.232874,0.75,0.0,0.75,0.083333,2,9,4000.0,1793.396325,207.773791,0.083333,12
C18341,1301.813081,1.0,0.0,0.0,0.0,101.766866,0.0,0.0,0.0,0.083333,1,0,1400.0,401.389799,418.773876,0.0,12
C18343,131.290079,1.0,359.44,0.0,359.44,0.0,0.666667,0.0,0.666667,0.0,0,8,1500.0,291.577497,165.879808,0.083333,12
C18344,916.749476,1.0,246.82,0.0,246.82,925.950908,1.0,0.0,0.916667,0.166667,8,19,1200.0,1411.984522,631.508634,0.0,12
C18345,59.831187,0.727273,532.68,0.0,532.68,39.325487,0.666667,0.0,0.666667,0.083333,1,8,6000.0,642.925821,115.36213,0.272727,12
C18350,955.184754,1.0,498.96,0.0,498.96,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,764.604043,785.942834,0.0,12
C18351,1723.733705,1.0,0.0,0.0,0.0,1043.260997,0.0,0.0,0.0,0.333333,5,0,2200.0,428.244891,574.800789,0.0,12
C18353,945.793928,1.0,253.31,253.31,0.0,152.277594,0.333333,0.333333,0.0,0.083333,2,4,1000.0,676.496604,536.299167,0.0,12
C18355,930.65642,1.0,300.05,0.0,300.05,0.0,0.75,0.0,0.75,0.0,0,9,1200.0,513.064156,330.422815,0.0,12
C18360,3399.279094,1.0,0.0,0.0,0.0,2639.92834,0.0,0.0,0.0,0.25,8,0,7000.0,762.560208,703.035014,0.0,12
C18361,1411.096444,1.0,270.0,0.0,270.0,711.48812,0.833333,0.0,0.833333,0.25,3,10,1500.0,1279.52965,902.25194,0.0,12
C18363,1179.613243,1.0,0.0,0.0,0.0,73.629879,0.0,0.0,0.0,0.083333,1,0,1200.0,352.44958,281.679401,0.0,12
C18366,1193.342587,1.0,311.45,149.15,162.3,1199.531976,0.833333,0.25,0.666667,0.5,8,13,2500.0,632.546287,413.19731,0.0,12
C18369,2000.759048,1.0,801.77,801.77,0.0,0.0,0.25,0.25,0.0,0.0,0,5,3000.0,538.119129,545.14376,0.0,12
C18375,184.57666,1.0,408.36,0.0,408.36,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,294.885863,239.73565,0.0,12
C18381,1036.242361,1.0,365.9,0.0,365.9,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,695.253351,829.465424,0.0,12
C18382,1095.180685,1.0,459.0,459.0,0.0,1972.439122,0.166667,0.166667,0.0,0.25,5,5,3000.0,805.924742,310.111406,0.0,12
C18383,995.323626,1.0,127.49,90.7,36.79,18.204577,0.25,0.166667,0.083333,0.083333,1,4,1000.0,458.941641,491.781046,0.0,12
C18384,472.691037,0.818182,1556.32,1223.0,333.32,1083.580859,0.5,0.25,0.25,0.333333,10,8,1500.0,1439.747599,835.160618,0.0,12
C18385,1111.110344,1.0,608.75,466.83,141.92,0.0,0.583333,0.333333,0.25,0.0,0,8,1200.0,372.620322,331.451667,0.0,12
C18391,2006.452959,1.0,219.97,0.0,219.97,308.933151,0.75,0.0,0.75,0.166667,2,9,2000.0,529.967984,823.90416,0.0,12
C18395,117.061924,1.0,154.0,0.0,154.0,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,297.34992,162.066617,0.090909,12
C18396,42.055305,1.0,774.37,0.0,774.37,0.0,1.0,0.0,1.0,0.0,0,19,3000.0,664.956348,66.346615,0.333333,12
C18397,266.51948,1.0,1651.12,909.45,741.67,0.0,0.916667,0.5,0.833333,0.0,0,31,2000.0,1098.566062,164.309823,0.181818,12
C18399,147.14671,1.0,356.68,0.0,356.68,0.0,1.0,0.0,1.0,0.0,0,16,2700.0,385.268234,167.731583,0.0,12
C18401,1606.875936,1.0,1863.48,1302.0,561.48,0.0,0.666667,0.083333,0.666667,0.0,0,20,6500.0,698.65014,328.146908,0.0,12
C18403,1333.899916,1.0,356.77,45.65,333.34,1107.81888,1.0,0.083333,1.0,0.083333,4,14,3500.0,1202.239577,405.279545,0.0,12
C18405,1021.334556,1.0,300.0,0.0,300.0,0.0,0.833333,0.0,0.833333,0.0,0,10,1000.0,516.596295,1127.577542,0.0,12
C18406,1047.173202,1.0,450.0,0.0,450.0,0.0,0.666667,0.0,0.666667,0.0,0,12,1000.0,503.698541,1256.70522,0.0,12
C18412,785.198515,1.0,1207.42,1207.42,0.0,0.0,0.583333,0.583333,0.0,0.0,0,21,1200.0,374.231139,294.572557,0.0,12
C18413,1056.98996,1.0,0.0,0.0,0.0,1388.219296,0.0,0.0,0.0,0.416667,10,0,2000.0,834.107295,276.344591,0.0,12
C18417,1135.540743,1.0,1148.47,1132.59,15.88,0.0,0.416667,0.416667,0.083333,0.0,0,27,1450.0,1089.187544,275.097439,0.0,12
C18418,247.142072,1.0,245.0,245.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,500.0,0.0,864.2065423050828,0.0,12
C18419,1140.673705,1.0,438.83,0.0,438.83,631.332476,1.0,0.0,1.0,0.166667,2,18,1800.0,807.664131,428.424098,0.0,12
C18422,22.061664,1.0,208.8,0.0,208.8,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,205.111057,172.112042,0.25,12
C18423,411.062591,1.0,0.0,0.0,0.0,988.119391,0.0,0.0,0.0,0.333333,7,0,500.0,1027.320667,220.507641,0.090909,12
C18425,171.402357,1.0,755.5,0.0,755.5,0.0,1.0,0.0,1.0,0.0,0,35,2700.0,845.857679,161.590149,0.0,12
C18426,974.749857,1.0,0.0,0.0,0.0,998.896759,0.0,0.0,0.0,0.416667,5,0,1200.0,1274.705644,279.05917,0.0,12
C18427,1437.545676,1.0,0.0,0.0,0.0,154.529131,0.0,0.0,0.0,0.083333,1,0,3000.0,406.05425,406.16845,0.0,12
C18430,482.028341,1.0,106.47,0.0,106.47,0.0,0.5,0.0,0.5,0.0,0,9,2500.0,184.166639,179.412181,0.0,12
C18436,798.746133,1.0,233.16,0.0,233.16,779.357321,0.25,0.0,0.166667,0.333333,7,3,1500.0,1701.391735,327.165449,0.0,12
C18438,1105.179825,1.0,200.0,200.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,308.242594,725.821711,0.0,12
C18440,435.518068,1.0,27.22,27.22,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,500.0,160.536841,220.943631,0.0,12
C18449,51.08934,0.818182,140.75,0.0,140.75,0.0,0.416667,0.0,0.416667,0.0,0,5,1000.0,347.240071,238.811356,0.111111,12
C18452,514.17242,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,103.945858,1879.235176,0.0,12
C18453,404.316166,1.0,176.0,0.0,176.0,0.0,0.416667,0.0,0.416667,0.0,0,5,1000.0,157.644753,193.242502,0.0,12
C18454,64.472043,0.727273,200.02,0.0,200.02,0.0,0.25,0.0,0.25,0.0,0,3,1200.0,442.334336,170.875613,0.222222,12
C18456,535.927055,1.0,0.0,0.0,0.0,562.957567,0.0,0.0,0.0,0.166667,2,0,1200.0,598.924595,306.059548,0.0,12
C18457,691.181508,1.0,439.92,0.0,439.92,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,162.995562,328.466313,0.0,12
C18463,876.69029,1.0,0.0,0.0,0.0,1089.711093,0.0,0.0,0.0,0.166667,3,0,1000.0,1385.757558,329.503756,0.083333,12
C18465,12.090835,1.0,0.0,0.0,0.0,39.158589,0.0,0.0,0.0,0.083333,1,0,1000.0,50.46639,51.162505,0.111111,12
C18467,43.438252,1.0,194.1,0.0,194.1,0.0,0.833333,0.0,0.75,0.0,0,10,3000.0,123.282925,153.504488,0.083333,12
C18471,386.6865,1.0,0.0,0.0,0.0,290.592428,0.0,0.0,0.0,0.333333,7,0,500.0,617.799081,203.241132,0.083333,12
C18474,190.570683,1.0,620.64,219.0,401.64,0.0,1.0,0.083333,1.0,0.0,0,13,2500.0,412.129864,163.204795,0.166667,12
C18475,970.598275,1.0,0.0,0.0,0.0,1381.573316,0.0,0.0,0.0,0.25,5,0,1700.0,674.552092,357.211595,0.0,12
C18487,2837.962185,1.0,898.2,898.2,0.0,958.26211,0.416667,0.416667,0.0,0.416667,5,10,5000.0,641.182454,659.255972,0.0,12
C18488,1929.069939,1.0,0.0,0.0,0.0,973.827667,0.0,0.0,0.0,0.166667,2,0,2500.0,786.014779,513.327849,0.0,12
C18490,597.184048,1.0,517.0,0.0,517.0,2446.857321,0.5,0.0,0.416667,0.166667,2,6,1500.0,2119.840291,373.020675,0.166667,12
C18491,468.022403,1.0,488.93,236.13,252.8,132.146931,0.833333,0.333333,0.75,0.25,6,14,1000.0,722.96482,163.678643,0.0,12
C18497,2075.870968,1.0,0.0,0.0,0.0,996.279137,0.0,0.0,0.0,0.166667,2,0,2500.0,482.259939,543.579985,0.0,12
C18499,48.487138,0.818182,261.81,0.0,261.81,0.0,0.666667,0.0,0.5,0.0,0,8,1000.0,231.475316,156.323105,0.0,12
C18500,1228.217369,1.0,836.4,0.0,836.4,382.163862,1.0,0.0,1.0,0.083333,1,24,1400.0,1163.702341,758.120882,0.0,12
C18503,1142.302592,1.0,0.0,0.0,0.0,175.924692,0.0,0.0,0.0,0.333333,5,0,1200.0,454.157081,418.981666,0.0,12
C18506,279.811953,1.0,399.9,0.0,399.9,0.0,1.0,0.0,0.916667,0.0,0,14,1000.0,538.655831,195.433258,0.0,12
C18507,54.598322,1.0,832.68,0.0,832.68,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,811.761402,75.007289,0.333333,12
C18509,997.781043,1.0,0.0,0.0,0.0,56.553047,0.0,0.0,0.0,0.166667,2,0,1200.0,729.644957,347.033488,0.0,12
C18516,190.096469,1.0,561.99,0.0,561.99,0.0,1.0,0.0,1.0,0.0,0,14,1000.0,372.859398,195.131923,0.0,12
C18519,2473.175598,1.0,0.0,0.0,0.0,1462.361808,0.0,0.0,0.0,0.416667,9,0,3000.0,703.75604,582.501738,0.0,12
C18520,26.625558,1.0,199.2,0.0,199.2,0.0,1.0,0.0,1.0,0.0,0,12,2700.0,177.875592,137.21437,0.181818,12
C18525,935.042217,1.0,1000.0,1000.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,204.111522,215.712999,0.0,12
C18526,863.821682,1.0,145.81,0.0,145.81,315.650923,0.583333,0.0,0.5,0.083333,1,7,1000.0,520.56678,1598.733913,0.0,12
C18527,2128.836017,1.0,0.0,0.0,0.0,2474.142891,0.0,0.0,0.0,0.083333,1,0,5000.0,895.113371,582.608195,0.0,12
C18531,1420.676352,1.0,1379.12,420.54,958.58,346.104638,0.916667,0.25,0.916667,0.333333,5,26,1500.0,1439.44004,1159.79285,0.0,12
C18540,289.220297,1.0,0.0,0.0,0.0,1048.868332,0.0,0.0,0.0,0.083333,3,0,1200.0,59.150211,288.255952,0.0,12
C18541,1079.106678,1.0,0.0,0.0,0.0,390.485014,0.0,0.0,0.0,0.416667,5,0,1200.0,552.57076,313.808062,0.0,12
C18549,77.097563,0.727273,233.62,25.62,208.0,281.332123,0.666667,0.083333,0.666667,0.25,4,9,1000.0,689.947206,123.11519,0.111111,12
C18556,801.688726,1.0,325.92,0.0,325.92,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,484.790462,224.451595,0.0,12
C18559,192.766707,0.727273,55.0,55.0,0.0,455.904257,0.083333,0.083333,0.0,0.25,4,1,2000.0,236.007337,119.086777,0.0,12
C18561,229.752417,1.0,82.28,0.0,82.28,0.0,0.333333,0.0,0.333333,0.0,0,4,1000.0,203.78769,171.875166,0.0,12
C18562,184.007838,1.0,526.92,0.0,526.92,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,396.991301,180.5486,0.083333,12
C18565,438.94049,1.0,883.64,838.41,45.23,480.86377,0.333333,0.333333,0.083333,0.166667,4,9,1000.0,910.64164,364.106153,0.0,12
C18568,485.236136,1.0,0.0,0.0,0.0,2250.075872,0.0,0.0,0.0,0.333333,5,0,3000.0,3541.569099,191.090262,0.333333,12
C18574,993.453968,1.0,1114.26,1114.26,0.0,0.0,0.416667,0.416667,0.0,0.0,0,10,1500.0,582.043795,411.865777,0.0,12
C18580,1222.080889,0.818182,750.0,0.0,750.0,2452.136461,1.0,0.0,1.0,0.333333,4,12,2500.0,554.325638,260.87584,0.0,12
C18583,654.849672,1.0,630.0,630.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,729.355023,181.044246,0.0,12
C18603,170.33501,1.0,586.95,71.52,515.43,0.0,1.0,0.083333,1.0,0.0,0,24,1000.0,502.525334,174.80595,0.083333,12
C18614,361.67015,1.0,561.68,214.0,347.68,0.0,1.0,0.166667,0.916667,0.0,0,14,1500.0,252.664522,200.793531,0.0,12
C18617,383.449462,1.0,1159.06,1146.06,13.0,0.0,0.75,0.75,0.083333,0.0,0,28,500.0,1346.951277,262.260305,0.083333,12
